,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
633,First Hill,47.610985841121476,-122.32776289719628,Subway,47.609404121295114,-122.32436035192728,Sandwich Place
634,First Hill,47.610985841121476,-122.32776289719628,Specialty’s Café & Bakery,47.60751624142706,-122.32929153031284,Bakery
635,First Hill,47.610985841121476,-122.32776289719628,WorldMark Seattle - The Camlin,47.61392858235755,-122.3327314288187,Hotel
636,First Hill,47.610985841121476,-122.32776289719628,Crowne Plaza Seattle-Downtown,47.60820765835484,-122.3321123644181,Hotel
637,First Hill,47.610985841121476,-122.32776289719628,GNC,47.609212,-122.324348,Supplement Shop
638,First Hill,47.610985841121476,-122.32776289719628,Jimmy John's,47.61018122912515,-122.32300508567926,Sandwich Place
639,First Hill,47.610985841121476,-122.32776289719628,U.S. Bank ATM,47.60925027762841,-122.32532262200853,ATM
640,First Hill,47.610985841121476,-122.32776289719628,Yoshino Teriyaki,47.60913310544385,-122.32596169369835,Asian Restaurant
641,First Hill,47.610985841121476,-122.32776289719628,CVS pharmacy,47.608534000000006,-122.325399,Pharmacy
642,First Hill,47.610985841121476,-122.32776289719628,Chase Bank,47.6100256,-122.3239304,Bank
643,First Hill,47.610985841121476,-122.32776289719628,Quarter Lounge,47.60853914252794,-122.32695068368929,Bar
644,First Hill,47.610985841121476,-122.32776289719628,Coffee Tree,47.60738843604867,-122.32800294217752,Coffee Shop
645,First Hill,47.610985841121476,-122.32776289719628,The Inn at Virginia Mason,47.60996587711585,-122.32685716800907,Hotel
646,First Hill,47.610985841121476,-122.32776289719628,Bartell Drugs,47.60924051558987,-122.3249317406726,Pharmacy
647,First Hill,47.610985841121476,-122.32776289719628,Mad Pizza,47.61063441068293,-122.32181621856242,Pizza Place
648,First Hill,47.610985841121476,-122.32776289719628,My Sweet lil Cakes,47.61517439248283,-122.3283033996548,Food Truck
649,First Hill,47.610985841121476,-122.32776289719628,Regatta Bar & Grill,47.608409683256305,-122.33228718883846,American Restaurant
650,First Hill,47.610985841121476,-122.32776289719628,King County Metro Route 12,47.60851738786072,-122.32675899353809,Bus Stop
651,Fremont,47.6567469230769,-122.35128773755665,Paseo Caribbean Food,47.65851930999576,-122.35011164625413,Caribbean Restaurant
652,Fremont,47.6567469230769,-122.35128773755665,Book Larder,47.65882346510912,-122.35007161731899,Bookstore
653,Fremont,47.6567469230769,-122.35128773755665,Eyes on Fremont,47.65888,-122.34977,Optical Shop
654,Fremont,47.6567469230769,-122.35128773755665,Fremont Bowl,47.65910054386501,-122.35001944268794,Japanese Restaurant
655,Fremont,47.6567469230769,-122.35128773755665,Rock Creek Seafood & Spirits,47.659440485912334,-122.34975814819335,Seafood Restaurant
656,Fremont,47.6567469230769,-122.35128773755665,Uneeda Burger,47.65940001082832,-122.34997135824473,Burger Joint
657,Fremont,47.6567469230769,-122.35128773755665,Fremont Abbey Arts Center,47.65919372470241,-122.34969317969036,Performing Arts Venue
658,Fremont,47.6567469230769,-122.35128773755665,Le Coin,47.65785623959084,-122.35010234393955,French Restaurant
659,Fremont,47.6567469230769,-122.35128773755665,Vif Wine and Coffee,47.6603941177642,-122.35012799464621,Winery
660,Fremont,47.6567469230769,-122.35128773755665,Caffé Vita,47.659009420514316,-122.35019732486379,Coffee Shop
661,Fremont,47.6567469230769,-122.35128773755665,Lighthouse Roasters,47.65906948740593,-122.35428417774988,Coffee Shop
662,Fremont,47.6567469230769,-122.35128773755665,Via Tribunali,47.659133950514196,-122.35011895044508,Pizza Place
663,Fremont,47.6567469230769,-122.35128773755665,ha!,47.65898789520365,-122.35008845390746,American Restaurant
664,Fremont,47.6567469230769,-122.35128773755665,Pecado Bueno,47.65928451410614,-122.35021188413795,Mexican Restaurant
665,Fremont,47.6567469230769,-122.35128773755665,Marketime Foods,47.66053430714124,-122.3497811997662,Grocery Store
666,Fremont,47.6567469230769,-122.35128773755665,Daybreak Records,47.659637,-122.349624,Record Shop
667,Fremont,47.6567469230769,-122.35128773755665,B.F. Day Playfield,47.65613798222677,-122.34917879104614,Park
668,Fremont,47.6567469230769,-122.35128773755665,American Music,47.661054624197014,-122.34954890398211,Music Store
669,Fremont,47.6567469230769,-122.35128773755665,Teletron Service,47.6604983,-122.3476229,Electronics Store
670,Fremont,47.6567469230769,-122.35128773755665,Marco Polo Motel,47.657359532719305,-122.34662793976875,Motel
671,Fremont,47.6567469230769,-122.35128773755665,Metro Bus Stop Fremont Ave N and 43rd St,47.658919,-122.350041,Bus Stop
672,Fremont,47.6567469230769,-122.35128773755665,In Bocca Al Lupo,47.65913,-122.35014,Italian Restaurant
673,Gatewood,47.53929595744681,-122.38543446808512,Caffe Ladro,47.54034741082549,-122.38742974688397,Coffee Shop
674,Gatewood,47.53929595744681,-122.38543446808512,The Little Gym West Seattle,47.54005572312155,-122.3875189969915,Gym
675,Gatewood,47.53929595744681,-122.38543446808512,Red27 Engraving,47.539911485240545,-122.38799269721511,Print Shop
676,Gatewood,47.53929595744681,-122.38543446808512,Stella Ruffington's,47.54062302877796,-122.38733193013829,Pet Store
677,Gatewood,47.53929595744681,-122.38543446808512,Chill Massage Therapy,47.540875,-122.387524,Massage Studio
678,Gatewood,47.53929595744681,-122.38543446808512,Balloons & Cupcakes,47.53614970733298,-122.38770604133605,Restaurant
679,Gatewood,47.53929595744681,-122.38543446808512,Solstice Park,47.53640665651844,-122.3900494115487,Park
680,Genesee,47.565406071428576,-122.38595714285718,Seattle Fish Company,47.56368700609792,-122.38698920301972,Fish Market
681,Genesee,47.565406071428576,-122.38595714285718,Itto's Tapas - Moroccan and Spanish Tapas Bar & Restaurant,47.56474933843798,-122.38659831785066,Tapas Restaurant
682,Genesee,47.565406071428576,-122.38595714285718,Ma’ono Fried Chicken & Whisky,47.563618349399846,-122.38688870521973,Fried Chicken Joint
683,Genesee,47.565406071428576,-122.38595714285718,Hotwire Coffeehouse,47.56442933911538,-122.38664758859598,Coffee Shop
684,Genesee,47.565406071428576,-122.38595714285718,Coastline,47.563295914456866,-122.3866201688661,Burger Joint
685,Genesee,47.565406071428576,-122.38595714285718,The Beer Junction,47.56257396073253,-122.38710399011414,Beer Store
686,Genesee,47.565406071428576,-122.38595714285718,Supreme,47.56228608606411,-122.3870282234997,Pizza Place
687,Genesee,47.565406071428576,-122.38595714285718,Dumplings Of Fury,47.563138,-122.38704299999999,Asian Restaurant
688,Genesee,47.565406071428576,-122.38595714285718,Pagliacci Pizza,47.56326208931609,-122.38693452614837,Pizza Place
689,Genesee,47.565406071428576,-122.38595714285718,West 5,47.561759682827464,-122.38693040356749,Lounge
690,Genesee,47.565406071428576,-122.38595714285718,Maharaja,47.56158958493602,-122.38662745591184,Indian Restaurant
691,Genesee,47.565406071428576,-122.38595714285718,Next To Nature,47.56158524643161,-122.38684710827904,Pet Store
692,Genesee,47.565406071428576,-122.38595714285718,Click - Design That Fits,47.56161922019781,-122.38663947385155,Design Studio
693,Genesee,47.565406071428576,-122.38595714285718,Easy Street Records & Cafe,47.5611731881958,-122.38691329098151,Record Shop
694,Genesee,47.565406071428576,-122.38595714285718,Shadowland,47.562951640267244,-122.38665273932794,American Restaurant
695,Genesee,47.565406071428576,-122.38595714285718,Olympia Coffee,47.569383752797684,-122.38668232353346,Coffee Shop
696,Genesee,47.565406071428576,-122.38595714285718,Jak's Grill,47.56138765548741,-122.38676928795577,Steakhouse
697,Genesee,47.565406071428576,-122.38595714285718,The Matador,47.56148672837258,-122.38660617752943,Mexican Restaurant
698,Genesee,47.565406071428576,-122.38595714285718,Capers,47.562139802866376,-122.38709027222633,Furniture / Home Store
699,Genesee,47.565406071428576,-122.38595714285718,A la mode pies,47.561023223924025,-122.38629721157207,Pie Shop
700,Genesee,47.565406071428576,-122.38595714285718,West Seattle Bowl,47.56251133,-122.3818045,Bowling Alley
701,Genesee,47.565406071428576,-122.38595714285718,Pizzeria Credo,47.5622713260386,-122.38655637236128,Pizza Place
702,Genesee,47.565406071428576,-122.38595714285718,Starbucks,47.561318,-122.385114,Coffee Shop
703,Genesee,47.565406071428576,-122.38595714285718,Pegasus Book Exchange,47.56139344142634,-122.38700108103188,Bookstore
704,Genesee,47.565406071428576,-122.38595714285718,Kizuki West Seattle,47.56093130000001,-122.3857622,Ramen Restaurant
705,Genesee,47.565406071428576,-122.38595714285718,Cupcake Royale and Verite Coffee,47.56118494421977,-122.38666834406041,Cupcake Shop
706,Genesee,47.565406071428576,-122.38595714285718,Raccolto,47.56514582075499,-122.38688315352864,Italian Restaurant
707,Genesee,47.565406071428576,-122.38595714285718,QFC,47.5612061,-122.3848661,Supermarket
708,Genesee,47.565406071428576,-122.38595714285718,Chase Bank,47.562807,-122.387076,Bank
709,Genesee,47.565406071428576,-122.38595714285718,nrg Energy Day Spa,47.5648122078887,-122.38666034833261,Spa
710,Genesee,47.565406071428576,-122.38595714285718,Dakota Place Park,47.566659205480825,-122.38719646627627,Park
711,Genesee,47.565406071428576,-122.38595714285718,Salon 08,47.56483,-122.386362,Salon / Barbershop
712,Genesee,47.565406071428576,-122.38595714285718,Jonny Bostons,47.565096000000004,-122.38722299999999,American Restaurant
713,Genesee,47.565406071428576,-122.38595714285718,CrossFit Loft,47.56521732889811,-122.38627995303189,Gym
714,Genesee,47.565406071428576,-122.38595714285718,Moxie Papergoods & Gifts,47.5687708100747,-122.386705,Arts & Crafts Store
715,Genesee,47.565406071428576,-122.38595714285718,Thunder Road Guitars,47.56882600569173,-122.38661962987555,Music Store
716,Genesee,47.565406071428576,-122.38595714285718,Belli Capelli,47.56916045754099,-122.38640834854421,Cosmetics Shop
717,Georgetown,47.5465796,-122.32110040000002,Sisters and Brothers,47.54592880637447,-122.31737022427498,Fried Chicken Joint
718,Georgetown,47.5465796,-122.32110040000002,Deep Sea Sugar & Salt Cake and Market,47.544198,-122.32148799999999,Dessert Shop
719,Georgetown,47.5465796,-122.32110040000002,Ciudad,47.548241906885714,-122.31706395376094,Mediterranean Restaurant
720,Georgetown,47.5465796,-122.32110040000002,Via Tribunali - Georgetown,47.54891500790278,-122.31735661563168,Pizza Place
721,Georgetown,47.5465796,-122.32110040000002,Cakes of Paradise,47.54562592752185,-122.32603641749841,Bakery
722,Georgetown,47.5465796,-122.32110040000002,Jellyfish Brewing Company,47.54893632287462,-122.32045696647273,Brewery
723,Georgetown,47.5465796,-122.32110040000002,All City Coffee,47.54906940796485,-122.31720297628934,Coffee Shop
724,Georgetown,47.5465796,-122.32110040000002,Kauai Family Restaurant,47.545535742361395,-122.32591825303282,Hawaiian Restaurant
725,Georgetown,47.5465796,-122.32110040000002,Fantagraphics Bookstore & Gallery,47.549137035784064,-122.3170121665049,Bookstore
726,Georgetown,47.5465796,-122.32110040000002,Fonda La Catrina,47.549943270591754,-122.31773568590077,Mexican Restaurant
727,Georgetown,47.5465796,-122.32110040000002,Jules Maes Saloon,47.54966316156223,-122.31756199860365,Bar
728,Georgetown,47.5465796,-122.32110040000002,Hat  N Boots,47.545053233486826,-122.32204432216072,Outdoor Sculpture
729,Georgetown,47.5465796,-122.32110040000002,Smarty Pants,47.548862075154815,-122.3165930437265,Bar
730,Georgetown,47.5465796,-122.32110040000002,Maruta Shoten,47.54780910566793,-122.31879312295277,Grocery Store
731,Georgetown,47.5465796,-122.32110040000002,Rain City Cigars,47.54807082798159,-122.32175424592143,Smoke Shop
732,Georgetown,47.5465796,-122.32110040000002,Full Throttle Bottles,47.54988728194749,-122.31770376387678,Beer Garden
733,Georgetown,47.5465796,-122.32110040000002,Hangar Cafe,47.5467117660077,-122.31625571307241,French Restaurant
734,Georgetown,47.5465796,-122.32110040000002,Fran's Chocolates,47.549937843835394,-122.31753406002558,Chocolate Shop
735,Georgetown,47.5465796,-122.32110040000002,Star Brass Lounge,47.550596097363,-122.31839457522878,Lounge
736,Georgetown,47.5465796,-122.32110040000002,Oxbow Park,47.54385161059548,-122.32240173716762,Park
737,Georgetown,47.5465796,-122.32110040000002,Bar Ciudad,47.54799831634088,-122.31704401500537,Bar
738,Georgetown,47.5465796,-122.32110040000002,Square Knot Diner,47.548955,-122.316735,Diner
739,Georgetown,47.5465796,-122.32110040000002,9lb Hammer,47.54896320254462,-122.31673004909646,Dive Bar
740,Georgetown,47.5465796,-122.32110040000002,Seattle Tavern & Pool Room,47.550490275135715,-122.31830936988301,Dive Bar
741,Georgetown,47.5465796,-122.32110040000002,El Sirenito,47.54998372639435,-122.31790545219175,Mexican Restaurant
742,Georgetown,47.5465796,-122.32110040000002,A Dog's Dream,47.54974946871786,-122.31746280011166,Pet Store
743,Georgetown,47.5465796,-122.32110040000002,Georgetown Trailer Park Mall,47.550496356225864,-122.31884511870247,Flea Market
744,Georgetown,47.5465796,-122.32110040000002,Georgetown Records,47.549190885168144,-122.31707802359189,Record Shop
745,Georgetown,47.5465796,-122.32110040000002,Daimonji Japanese Resturant,47.54757726889494,-122.32253294162483,Sushi Restaurant
746,Georgetown,47.5465796,-122.32110040000002,The Conservatory,47.55038388786066,-122.31816001873776,Café
747,Georgetown,47.5465796,-122.32110040000002,The Stables,47.54975682640052,-122.31798784910434,Lounge
748,Georgetown,47.5465796,-122.32110040000002,"Flip-Flip, Ding-Ding",47.54889188527232,-122.31723745295413,Arcade
749,Georgetown,47.5465796,-122.32110040000002,Cowgirls Espresso,47.54603009052125,-122.3171792330088,Café
750,Georgetown,47.5465796,-122.32110040000002,Starbucks,47.546040000000005,-122.325593,Coffee Shop
751,Georgetown,47.5465796,-122.32110040000002,Georgetown Inn,47.54774747220398,-122.3208522007556,Hotel
752,Georgetown,47.5465796,-122.32110040000002,Deep Sea Sugar & Salt,47.550427213492725,-122.31838703155518,Dessert Shop
753,Georgetown,47.5465796,-122.32110040000002,FedEx Office Print & Ship Center,47.5477675,-122.3224103,Shipping Store
754,Georgetown,47.5465796,-122.32110040000002,Shell,47.54725687917625,-122.32117024784591,Gas Station
755,Georgetown,47.5465796,-122.32110040000002,Shell,47.54656421,-122.32578948,Gas Station
756,Georgetown,47.5465796,-122.32110040000002,Pho Hiho,47.547596461864195,-122.32205598497089,Noodle House
757,Georgetown,47.5465796,-122.32110040000002,Signs of Seattle,47.54659278798889,-122.31840312480927,Print Shop
758,Georgetown,47.5465796,-122.32110040000002,Seattle Freeze,47.548809951691666,-122.31723440464582,Ice Cream Shop
759,Georgetown,47.5465796,-122.32110040000002,Jet City CrossFit,47.5448184270583,-122.31774934884658,Gym / Fitness Center
760,Georgetown,47.5465796,-122.32110040000002,Festhalle Corsonian,47.54361599510259,-122.32252344383237,Beer Garden
761,Georgetown,47.5465796,-122.32110040000002,Helle,47.547013,-122.31634405,Spa
762,Georgetown,47.5465796,-122.32110040000002,Wok's Teriyaki,47.54574344190168,-122.32591114817413,Asian Restaurant
763,Georgetown,47.5465796,-122.32110040000002,Thai Delight,47.547692,-122.32643700000001,Seafood Restaurant
764,Georgetown,47.5465796,-122.32110040000002,Foxy Lady Latte,47.54574409338238,-122.32700496400112,Coffee Shop
765,Georgetown,47.5465796,-122.32110040000002,Ruby Chow Park,47.54664521971247,-122.31503826801855,Park
766,Georgetown,47.5465796,-122.32110040000002,Georgetown Steam Plant,47.543668624656895,-122.31650729003692,Museum
767,Georgetown,47.5465796,-122.32110040000002,Abbrio: Kitchen & Bath Solutions,47.549652827097404,-122.32568117094239,Furniture / Home Store
